"","2000","3000","4000","5000","6000","7000","8000","9000","10000","11000","12000","13000","14000","15000","16000","17000","18000","19000","20000","21000","22000","23000","24000","25000","26000","27000","28000","29000","30000","31000","32000","33000","34000","35000","36000","37000","38000","39000","40000","41000","42000","43000","44000","45000","46000","47000","48000","49000","50000"
"130",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,2,4,2,4,5,2,6,2,12,13,0,5,6,6,6,5,5,7,11,11,10,8,7,6,10,15
"131",0,0,0,0,0,1,2,0,2,3,3,1,4,4,0,5,0,2,2,0,2,4,1,3,1,1,5,1,4,0,4,4,8,4,4,5,7,6,7,8,10,3,11,10,13,3,14,12,17
"132",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,2,3,5,2,0,2,9,2,1,6,2,10,1,5,14,7,8,9,11,5,11,6,7,12,14,20,11,11,17,8,6
"133",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,3,3,1,0,1,6,7,4,7,6,6,3,1,3,1,6,10,7,3,7,6,8,6,8,4,8,11,7,19,8
"134",0,0,0,0,0,0,0,0,1,0,1,3,1,3,1,2,3,2,6,3,2,6,1,2,1,3,2,9,3,1,2,8,2,1,10,4,6,3,8,7,10,7,5,6,5,20,3,8,6
"135",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,1,2,1,2,3,2,0,4,5,7,12,5,2,10,8,11,0,2,13,2,8,15,6,12,13,9,8,9,13
"136",0,0,2,1,0,0,2,1,2,0,0,5,1,6,0,2,3,1,2,0,0,1,2,2,7,0,3,1,3,1,5,4,10,6,9,2,1,12,7,12,11,8,13,5,2,3,2,8,11
"137",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,6,3,4,2,2,3,1,8,2,1,2,1,6,5,7,6,6,1,4,6,10,11,11,6,5,7,9,9,7,16,11
"138",0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,3,4,0,5,5,1,3,4,2,8,3,13,8,6,7,6,3,6,7,9,8,9,12,12,17,12,11,6,15,7,12,9
"139",0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,3,3,1,0,3,6,4,5,3,5,5,3,2,1,7,3,13,14,5,6,6,7,7,10,11,15,10,8,9,14
"140",0,0,2,0,2,0,1,0,0,1,2,4,0,1,3,2,0,3,3,5,1,0,0,1,7,2,0,3,3,2,4,8,1,10,1,4,14,3,6,8,5,11,8,7,8,18,6,19,8
"141",0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,3,3,0,5,3,1,4,4,3,4,3,4,7,3,4,12,13,12,11,6,7,5,4,16,14,8,21,13,11,12,7
"142",0,0,0,0,0,0,1,1,0,3,1,1,2,0,0,0,1,5,5,0,2,3,2,8,6,5,2,6,6,5,6,5,7,3,2,6,8,5,3,3,5,6,13,4,3,7,4,16,8
"143",0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,1,0,4,4,0,1,6,5,2,2,6,10,7,5,7,8,5,4,5,5,6,7,10,6,8,13,16,11,16,4
"144",0,0,0,0,0,2,0,0,2,2,0,2,3,5,1,0,2,5,1,0,2,5,3,2,3,2,1,1,2,5,1,4,5,6,8,5,10,1,4,10,15,1,7,10,14,4,6,7,19
"145",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,2,4,2,1,6,4,5,3,10,15,0,3,8,6,6,0,10,10,8,11,11,7,8,5,10,14
"146",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,3,3,1,0,1,6,7,4,7,6,6,3,1,3,1,6,10,7,3,7,6,8,6,8,4,8,11,7,19,8
"147",0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,1,0,4,4,0,1,6,5,2,2,6,10,7,5,7,8,5,4,5,5,6,7,10,6,8,13,16,11,16,4
"148",0,0,0,0,0,4,0,1,0,0,0,0,1,6,0,2,1,2,2,0,7,2,5,1,0,1,6,1,5,2,1,2,6,2,4,14,9,8,4,12,1,5,15,9,4,11,9,12,11
"149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,1,2,1,2,3,2,0,4,5,7,12,5,2,10,8,11,0,2,13,2,8,15,6,12,13,9,8,9,13
"150",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,2,3,5,2,0,2,9,2,1,6,2,10,1,5,14,7,8,9,11,5,11,6,7,12,14,20,11,11,17,8,6
"151",0,0,0,0,0,1,2,0,2,3,3,1,4,4,0,5,0,2,2,0,2,4,1,3,1,1,5,1,4,0,4,4,8,4,4,5,7,6,7,8,10,3,11,10,13,3,14,12,17
"152",0,0,0,0,0,1,2,0,0,0,1,2,1,0,0,3,0,2,0,3,3,5,0,1,1,2,1,4,9,6,9,4,2,3,11,1,11,10,9,11,5,11,21,6,10,5,13,7,10
"153",0,0,2,1,0,0,2,1,2,0,0,5,1,6,0,2,3,1,2,0,0,1,2,2,7,0,3,1,3,1,5,4,10,6,9,2,1,12,7,12,11,8,13,5,2,3,2,8,11
"154",0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,3,3,1,0,3,6,4,5,3,5,5,3,2,1,7,3,13,14,5,6,6,7,7,10,11,15,10,8,9,14
"155",0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,3,4,0,5,5,1,3,4,2,8,3,13,8,6,7,6,3,6,7,9,8,9,12,12,17,12,11,6,15,7,12,9
"156",0,0,0,0,0,0,1,0,0,4,0,0,1,0,3,2,0,7,3,0,0,7,1,1,0,3,0,5,3,1,9,5,5,3,4,9,4,1,13,7,6,7,9,12,9,16,11,6,9
"157",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,6,3,4,2,2,3,1,8,2,1,2,1,6,5,7,6,6,1,4,6,10,11,11,6,5,7,9,9,7,16,11
"158",0,0,2,0,2,1,0,0,0,1,5,1,0,1,3,2,0,3,6,2,1,0,0,2,6,2,0,2,3,3,6,3,8,5,2,4,15,0,9,7,7,5,10,11,9,12,12,14,10
"159",0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,6,1,0,3,2,0,2,3,2,4,5,5,1,4,7,8,8,5,9,4,10,10,13,8,7,10,10,7,3,16,15,9,8,15
"160",0,0,0,0,0,0,0,0,1,0,1,3,1,3,1,2,3,2,6,3,2,6,1,2,1,3,2,9,3,1,2,8,2,1,10,4,6,3,8,7,10,7,5,6,5,20,3,8,6
"161",0,0,0,0,0,1,0,2,0,0,2,1,0,2,0,2,2,2,3,4,3,0,2,5,2,5,0,1,2,0,6,8,6,7,8,2,8,5,5,6,18,3,3,8,11,10,10,2,12
"162",0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,3,3,0,5,3,1,4,4,3,4,3,4,7,3,4,12,13,12,11,6,7,5,4,16,14,8,21,13,11,12,7
"163",0,0,0,0,0,0,1,1,0,3,1,1,2,0,0,0,1,5,5,0,2,3,2,8,6,5,2,6,6,5,6,5,7,3,2,6,8,5,3,3,5,6,13,4,3,7,4,16,8
"164",0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,1,0,4,4,0,1,6,5,2,2,6,10,7,5,7,8,5,4,5,5,6,7,10,6,8,13,16,11,16,4
"165",0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,3,3,0,5,3,1,4,4,3,4,3,4,7,3,4,12,13,12,11,6,7,5,4,16,14,8,21,13,11,12,7
"166",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,2,3,1,1,0,1,6,9,5,4,2,5,4,15,4,8,5,6,19,6,14,7,5,7,10,12,8,14,14
"167",0,0,0,0,0,4,0,1,0,0,0,0,1,6,0,2,1,2,2,0,7,2,5,1,0,1,6,1,5,2,1,2,6,2,4,14,9,8,4,12,1,5,15,9,4,11,9,12,11
"168",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,2,3,5,2,0,2,9,2,1,6,2,10,1,5,14,7,8,9,11,5,11,6,7,12,14,20,11,11,17,8,6
"169",0,0,0,0,0,1,0,2,0,0,2,1,0,2,0,2,2,2,3,4,3,0,2,5,2,5,0,1,2,0,6,8,6,7,8,2,8,5,5,6,18,3,3,8,11,10,10,2,12
"170",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,3,3,1,0,1,6,7,4,7,6,6,3,1,3,1,6,10,7,3,7,6,8,6,8,4,8,11,7,19,8
"171",0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,6,1,0,3,2,0,2,3,2,4,5,5,1,4,7,8,8,5,9,4,10,10,13,8,7,10,10,7,3,16,15,9,8,15
"172",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,2,4,2,4,5,2,6,2,12,13,0,5,6,6,6,5,5,7,11,11,10,8,7,6,10,15
"173",0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,3,3,1,0,3,6,4,5,3,5,5,3,2,1,7,3,13,14,5,6,6,7,7,10,11,15,10,8,9,14
"174",0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,4,0,3,0,0,3,11,5,0,2,5,4,9,1,5,4,11,13,4,9,4,5,19,18,5,8,10,13,7,4
"175",0,0,0,0,0,0,0,0,1,0,1,3,1,3,1,2,3,2,6,3,2,6,1,2,1,3,2,9,3,1,2,8,2,1,10,4,6,3,8,7,10,7,5,6,5,20,3,8,6
"176",0,0,0,0,0,2,0,0,2,2,0,2,3,5,1,0,2,5,1,0,2,5,3,2,3,2,1,1,2,5,1,4,5,6,8,5,10,1,4,10,15,1,7,10,14,4,6,7,19
"177",0,0,2,1,0,0,2,1,2,0,0,5,1,6,0,2,3,1,2,0,0,1,2,2,7,0,3,1,3,1,5,4,10,6,9,2,1,12,7,12,11,8,13,5,2,3,2,8,11
"178",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,6,5,3,2,1,4,1,8,1,2,1,2,5,9,3,6,6,1,2,7,12,9,10,6,11,4,6,11,7,17,7
"179",0,0,0,0,0,0,1,1,0,3,1,1,2,0,0,0,1,5,5,0,2,3,2,8,6,5,2,6,6,5,6,5,7,3,2,6,8,5,3,3,5,6,13,4,3,7,4,16,8
"180",0,0,2,0,2,0,1,0,0,1,2,4,0,1,3,2,0,3,3,5,1,0,0,1,7,2,0,3,3,2,4,8,1,10,1,4,14,3,6,8,5,11,8,7,8,18,6,19,8
"181",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,4,6,0,4,3,5,2,0,5,7,4,17,8,3,8,2,8,5,10,5,11,10,14,13,16,11,11,8,15,2,10
"182",0,0,0,0,0,0,1,0,0,4,0,0,1,0,3,2,0,7,3,0,0,7,1,1,0,3,0,5,3,1,9,5,5,3,4,9,4,1,13,7,6,7,9,12,9,16,11,6,9
"183",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,5,0,3,3,2,1,6,9,0,6,9,10,5,7,2,5,3,10,2,4,7,13,13,13,7,12,8,13
"184",0,0,0,0,0,4,0,1,0,0,0,0,1,6,0,2,1,2,2,0,7,2,5,1,0,1,6,1,5,2,1,2,6,2,4,14,9,8,4,12,1,5,15,9,4,11,9,12,11
"185",0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,5,1,0,3,2,1,5,0,6,4,3,2,7,4,4,10,5,9,7,13,8,10,7,13,2,8,16,6,12,13,12,16,9
"186",0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,3,3,0,5,3,1,4,4,3,4,3,4,7,3,4,12,13,12,11,6,7,5,4,16,14,8,21,13,11,12,7
"187",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,4,2,0,1,1,3,9,4,8,6,5,3,2,2,6,5,6,1,9,5,5,13,6,4,8,7,6,14,14,14
"188",0,0,0,0,0,0,0,0,1,1,2,1,4,0,1,3,4,1,6,2,3,0,6,1,1,4,4,4,0,3,2,2,7,6,4,4,9,10,1,10,6,10,7,8,8,5,8,11,8
"189",0,0,0,0,0,1,2,0,0,0,1,2,1,0,0,3,0,2,0,3,3,5,0,1,1,2,1,4,9,6,9,4,2,3,11,1,11,10,9,11,5,11,21,6,10,5,13,7,10
"190",0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,3,3,1,0,3,6,4,5,3,5,5,3,2,1,7,3,13,14,5,6,6,7,7,10,11,15,10,8,9,14
"191",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,2,4,2,4,5,2,6,2,12,13,0,5,6,6,6,5,5,7,11,11,10,8,7,6,10,15
"192",0,0,2,0,2,0,1,0,0,1,2,4,0,1,3,2,0,3,3,5,1,0,0,1,7,2,0,3,3,2,4,8,1,10,1,4,14,3,6,8,5,11,8,7,8,18,6,19,8
"193",0,0,0,0,0,0,0,0,1,0,1,3,1,3,1,2,3,2,6,3,2,6,1,2,1,3,2,9,3,1,2,8,2,1,10,4,6,3,8,7,10,7,5,6,5,20,3,8,6
"194",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,1,4,1,1,0,1,4,13,3,4,4,3,4,15,4,5,8,5,19,7,14,4,8,9,8,13,7,14,14
"195",0,0,0,0,0,1,2,0,2,3,3,1,4,4,0,5,0,2,2,0,2,4,1,3,1,1,5,1,4,0,4,4,8,4,4,5,7,6,7,8,10,3,11,10,13,3,14,12,17
"196",0,0,3,0,3,0,0,1,4,3,2,0,2,0,4,1,0,2,0,3,3,0,3,4,1,3,2,5,3,1,4,3,13,1,12,7,5,4,16,6,16,5,1,2,9,6,2,4,9
"197",0,0,0,0,0,0,1,1,0,3,1,1,2,0,0,0,1,5,5,0,2,3,2,8,6,5,2,6,6,5,6,5,7,3,2,6,8,5,3,3,5,6,13,4,3,7,4,16,8
"198",0,0,0,0,0,1,0,2,0,0,2,1,0,2,0,2,2,2,3,4,3,0,2,5,2,5,0,1,2,0,6,8,6,7,8,2,8,5,5,6,18,3,3,8,11,10,10,2,12
"199",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,2,3,5,2,0,2,9,2,1,6,2,10,1,5,14,7,8,9,11,5,11,6,7,12,14,20,11,11,17,8,6
"200",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,6,5,3,2,1,4,1,8,1,2,1,2,5,9,3,6,6,1,2,7,12,9,10,6,11,4,6,11,7,17,7
"201",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,2,3,6,1,3,3,5,2,2,5,5,6,16,7,3,8,2,8,9,7,4,9,13,15,12,15,12,10,11,13,1,10
"202",0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,1,3,3,1,0,3,6,4,5,3,5,5,3,2,1,7,3,13,14,5,6,6,7,7,10,11,15,10,8,9,14
"203",0,0,0,0,0,3,0,0,2,0,3,0,0,5,4,2,1,4,5,0,0,0,0,0,2,3,5,4,1,5,0,9,2,6,12,2,4,4,7,7,7,12,15,11,12,5,5,4,2
"204",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,4,2,0,1,1,3,5,8,10,4,5,4,1,3,6,4,6,1,9,5,5,12,7,4,9,6,6,16,10,16
"205",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,1,4,1,1,0,1,4,10,6,6,0,5,4,15,4,5,8,5,19,7,13,8,5,8,9,11,9,14,14
"206",0,0,2,0,2,1,0,0,0,1,2,4,0,1,3,1,1,2,7,0,3,0,0,0,5,4,1,3,3,2,6,5,1,7,4,4,16,5,3,7,9,9,3,11,9,16,9,16,8
"207",0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,5,1,0,3,2,1,5,0,2,8,3,2,6,5,6,8,6,9,6,13,9,8,9,12,1,12,13,6,12,10,16,15,9
"208",0,0,0,0,0,1,2,0,2,5,1,1,4,4,1,4,0,2,2,0,2,3,2,1,3,1,5,0,5,0,4,3,10,3,5,8,4,5,8,7,10,4,6,14,12,4,14,13,15
"209",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2,3,6,3,2,2,4,3,3,2,7,9,11,10,5,5,2,8,10,6,7,7,15,14,12,13,10,12,9,14,2,9
"210",0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,3,0,2,3,3,5,0,0,2,0,3,5,9,6,7,5,2,5,8,3,13,9,11,5,7,19,11,9,11,4,11,7,10
"211",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,3,0,2,4,2,1,8,2,5,3,10,15,0,3,8,6,6,0,10,10,8,11,10,8,7,6,10,14
"212",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,1,4,5,2,0,2,7,4,1,6,2,10,1,4,14,7,9,9,11,4,12,6,7,12,16,18,11,10,19,7,6
"213",0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,6,7,1,1,0,3,7,4,0,4,4,1,0,7,4,6,0,10,3,5,5,9,7,14,8,3,7,11,6,10,9,8
"214",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,6,3,4,3,1,3,1,8,2,1,2,1,6,6,6,6,6,1,4,6,10,11,11,5,6,9,7,9,6,17,11
"215",0,0,0,0,0,0,0,0,1,1,2,1,4,0,1,3,4,1,6,2,3,0,6,1,1,4,4,4,0,3,2,2,7,6,4,4,9,10,1,10,6,10,7,8,8,5,8,11,8
"216",0,0,0,0,0,4,0,1,0,0,0,0,1,6,0,2,1,2,2,0,7,2,5,1,0,1,6,1,5,2,1,2,6,2,4,14,9,8,4,12,1,5,15,9,4,11,9,12,11
"217",0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,3,0,2,1,3,1,4,3,1,2,2,7,5,5,2,5,11,3,6,3,6,8,14,9,9,8,14,17,12,3,6,7,11
"218",0,0,0,0,0,0,1,1,0,3,1,1,2,0,0,0,1,5,5,0,2,3,2,8,6,5,2,6,6,5,6,5,7,3,2,6,8,5,3,3,5,6,13,4,3,7,4,16,8
"219",0,0,0,0,0,0,1,0,2,2,0,1,0,0,3,2,0,10,0,0,4,3,1,1,0,3,0,5,4,2,7,5,5,2,5,9,4,3,12,6,6,9,7,12,9,15,16,3,8
"220",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,5,0,3,3,2,1,6,9,0,6,9,10,5,7,2,5,3,10,2,4,7,13,13,13,7,12,8,13
"221",0,0,0,0,0,1,0,2,0,0,2,1,0,2,0,2,2,2,3,4,3,0,2,5,2,5,0,1,2,0,6,8,6,7,8,2,8,5,5,6,18,3,3,8,11,10,10,2,12
"222",0,0,3,0,3,0,0,1,4,3,2,0,2,0,4,1,0,2,0,3,3,0,3,4,1,3,2,5,3,1,4,3,13,1,12,7,5,4,16,6,16,5,1,2,9,6,2,4,9
"223",0,0,0,0,0,0,0,0,1,0,1,3,1,3,0,3,3,2,7,2,2,5,2,2,1,3,2,8,3,2,4,5,3,1,9,5,6,4,7,9,8,6,6,6,6,19,3,8,6
"224",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2,3,6,3,2,2,4,3,3,2,7,9,11,10,5,5,2,8,10,6,7,7,15,14,12,13,10,12,9,14,2,9
"225",0,0,0,0,0,1,2,0,2,3,3,1,4,4,0,5,0,2,2,0,2,4,1,3,1,1,5,1,4,0,4,4,8,4,4,5,7,6,7,8,10,3,11,10,13,3,14,12,17
"226",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,2,4,2,0,7,4,6,2,10,15,0,5,6,6,6,3,7,7,11,10,11,8,7,6,10,14
"227",0,0,0,0,0,0,0,0,1,0,1,3,1,3,1,2,3,2,7,2,2,6,1,2,1,3,2,8,3,2,2,8,2,1,10,3,7,3,8,9,8,7,5,5,6,20,3,8,5
"228",0,0,2,0,2,1,0,0,0,1,2,4,0,1,3,1,1,2,7,0,3,0,0,0,5,4,1,3,3,2,6,5,1,7,4,4,16,5,3,7,9,9,3,11,9,16,9,16,8
"229",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,1,4,5,2,0,2,7,4,1,6,2,10,1,6,13,7,8,9,10,6,11,6,7,12,14,21,10,8,21,7,6
"230",0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,5,1,0,3,2,1,5,0,2,8,3,2,6,5,6,8,6,9,6,13,9,8,9,12,1,12,13,6,12,10,16,15,9
"231",0,0,0,0,0,3,0,0,0,2,0,0,1,0,1,3,0,3,0,0,3,2,5,2,2,3,3,5,5,1,3,5,11,6,4,0,10,8,9,12,14,10,5,9,19,8,3,9,11
"232",0,0,0,0,0,3,0,0,2,0,3,0,0,5,4,2,1,3,6,0,0,0,0,0,2,3,5,4,1,5,2,6,3,6,12,2,4,4,8,6,12,7,15,12,11,5,5,4,1
"233",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,4,2,0,1,1,3,5,8,12,2,5,4,1,3,6,4,7,0,9,4,6,12,7,4,8,7,8,11,13,16
"234",0,0,0,0,0,1,2,0,0,0,3,1,1,0,0,3,2,0,4,7,0,0,1,3,9,1,1,2,1,1,3,8,11,7,1,12,4,5,7,3,17,4,6,5,6,9,10,4,9
"235",2,1,1,1,0,0,0,1,3,0,3,0,0,0,3,4,0,2,2,0,5,0,1,3,1,2,4,4,5,4,4,10,5,1,5,10,8,2,5,5,11,6,13,11,13,4,7,10,18
"236",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,4,9,1,1,1,2,6,4,1,2,6,1,2,4,8,3,4,6,2,6,6,9,4,16,6,6,8,10,6,9,8,9
"237",0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,3,0,2,3,3,5,0,0,2,0,3,5,9,6,7,5,2,5,8,3,13,9,11,5,7,19,11,9,11,4,11,7,10
"238",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,1,0,4,4,0,1,6,5,2,2,2,14,7,5,8,4,8,5,4,3,8,7,10,6,8,15,15,10,17,3
"239",0,0,0,0,0,0,0,0,1,1,2,1,4,0,1,3,4,1,6,2,3,0,6,1,1,4,4,4,0,3,2,2,7,6,4,4,9,10,1,10,6,10,7,8,8,5,8,11,8
"240",0,0,0,0,0,0,1,0,0,4,0,1,0,0,3,2,0,10,0,0,4,3,1,1,0,3,0,5,3,1,9,5,5,2,5,9,4,1,14,6,6,7,9,12,9,16,15,3,8
"241",0,0,1,0,0,1,1,2,3,3,1,0,2,1,3,1,0,0,3,3,2,2,9,3,7,0,3,6,4,3,9,6,5,7,7,4,8,8,2,11,6,6,6,10,4,8,6,7,12
"242",0,0,0,0,0,0,1,1,0,3,0,2,0,2,0,0,2,2,2,7,0,4,4,4,10,2,2,6,5,6,7,3,9,2,1,7,4,8,4,3,5,8,11,2,7,5,9,14,3
"243",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,2,3,1,1,0,1,6,9,5,4,2,5,4,15,4,8,5,6,19,6,14,7,5,7,10,12,8,14,14
"244",0,0,0,0,0,0,0,0,1,0,1,3,1,3,1,2,3,2,7,2,2,6,1,2,1,3,2,8,3,2,2,8,2,1,10,3,7,3,8,9,8,7,5,5,6,20,3,8,5
"245",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,1,0,4,4,0,1,6,5,3,1,2,14,7,5,9,4,7,5,4,5,6,7,10,7,7,15,14,11,17,3
"246",0,0,0,0,0,0,1,0,0,4,0,1,0,0,3,2,0,10,0,0,4,3,1,1,0,3,0,5,3,1,9,5,5,2,5,9,4,1,14,6,6,7,9,12,9,16,15,3,8
"247",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,2,4,2,1,6,4,5,3,10,15,0,5,6,7,5,3,7,8,10,10,12,7,8,5,10,14
"248",0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,3,0,2,3,3,4,1,0,2,0,3,5,6,9,7,5,2,5,8,3,13,7,13,5,7,20,10,9,11,4,11,7,10
"249",0,0,0,0,0,3,0,0,2,0,3,0,0,5,4,2,3,3,4,0,0,0,0,0,2,5,3,4,1,5,0,8,3,6,13,1,4,4,8,6,8,11,17,9,12,5,5,4,2
"250",0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,5,0,4,1,1,2,4,8,1,2,0,2,2,8,2,3,1,1,5,8,5,8,15,8,5,4,9,7,15,5,10,4,11,11
"251",0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,3,3,1,0,3,2,1,5,0,3,7,3,2,6,5,7,7,6,8,7,12,10,6,12,11,1,12,11,8,14,10,14,15,7
"252",0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,2,0,1,3,3,1,0,3,4,5,6,2,5,6,2,4,0,7,3,12,13,8,5,8,5,5,15,8,15,9,9,13,6
"253",0,0,0,0,0,1,2,0,2,5,1,1,4,4,1,4,0,2,2,0,2,3,2,1,3,1,5,0,5,0,4,3,10,3,5,8,4,5,8,7,10,4,6,15,11,4,14,13,15
"254",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,6,4,3,2,2,3,1,8,2,1,2,1,6,5,7,6,6,1,4,5,11,11,11,6,5,7,9,9,6,17,11
"255",0,0,0,0,0,0,0,0,1,1,2,1,4,0,1,3,4,1,6,2,3,0,6,1,1,4,4,4,0,3,2,2,7,6,4,4,9,10,1,10,6,10,7,8,8,5,8,11,8
"256",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,0,2,5,0,5,6,2,3,8,7,7,0,3,1,2,14,3,12,3,2,15,0,9,6,9,7,9,15,19
"257",0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,3,0,3,0,3,1,4,3,1,2,3,6,5,5,2,5,11,3,4,5,6,8,14,9,8,9,12,19,12,2,7,7,11
"258",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,4,9,1,1,1,2,6,5,0,5,3,1,2,5,7,3,1,10,2,5,5,9,11,10,6,5,6,11,9,8,9,8
"259",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,4,6,0,4,3,4,3,2,8,2,6,16,7,3,8,2,8,9,6,6,11,9,16,11,16,12,9,12,13,1,13
"260",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,2,3,1,1,0,1,6,9,5,6,0,5,4,15,4,8,5,6,19,6,13,8,5,7,10,12,9,16,11
"261",0,0,2,0,2,1,0,0,0,1,2,4,0,1,3,1,1,2,7,0,3,0,0,0,5,4,1,3,3,2,6,5,1,7,4,4,16,5,3,7,9,9,3,11,9,16,9,16,8
"262",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,1,7,2,2,0,4,6,3,3,4,3,5,5,6,12,7,8,8,10,8,11,5,9,11,15,20,11,7,19,10,5
"263",0,0,0,0,0,0,1,0,0,2,2,0,1,0,1,4,0,1,2,7,0,2,3,3,4,3,0,2,0,4,7,3,7,9,6,4,2,7,7,4,13,7,6,7,15,9,8,10,9
"264",0,0,0,0,0,0,1,0,2,2,0,1,0,0,4,0,1,10,0,0,2,5,1,1,0,3,0,5,4,0,9,4,6,2,8,6,4,3,15,3,7,6,10,11,8,13,18,4,6
"265",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,6,4,3,2,2,3,1,8,2,1,2,1,6,5,7,6,6,1,4,5,11,11,11,6,5,7,9,9,6,17,11
"266",0,0,0,0,0,0,0,1,2,0,2,2,1,1,4,4,2,3,3,3,3,4,2,3,0,2,3,5,3,5,5,2,4,9,4,1,2,12,5,8,7,8,3,9,8,11,11,9,13
